age,marital,address,income,inccat,car,carcat,ed,employ,retire,empcat,jobsat,gender,reside,wireless,multline,voice,pager,internet,callid,callwait,owntv,ownvcr,owncd,ownpda,ownpc,ownfax,news,response
59,Unmarried,31,34,$25 - $49,16.8,Standard,Did not complete high school,8,0,2,2,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
49,Married,0,92,$75+,46.3,Luxury,College degree,1,0,1,4,m,4,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
32,Unmarried,8,36,$25 - $49,18.2,Standard,High school degree,7,0,2,4,m,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
26,Unmarried,1,21,Under $25,10.8,Economy,Some college,3,0,1,1,f,3,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
27,Married,4,28,$25 - $49,13.3,Economy,College degree,3,0,1,2,f,4,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1
49,Unmarried,3,32,$25 - $49,16.5,Standard,Did not complete high school,10,0,2,3,m,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1
53,Unmarried,30,103,$75+,50.400000000000006,Luxury,Did not complete high school,22,0,3,1,m,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1
54,Unmarried,3,278,$75+,69.1,Luxury,Post-undergraduate degree,26,0,3,5,m,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
31,Unmarried,12,47,$25 - $49,22.8,Standard,Some college,3,0,1,1,f,1,0,0,0,0,NA,1,0,1,1,1,0,1,0,0,1
66,Married,7,51,$50 - $74,25.8,Standard,High school degree,36,1,3,4,m,2,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
38,Unmarried,16,40,$25 - $49,19.9,Standard,Did not complete high school,14,0,2,5,m,2,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
47,Married,16,21,Under $25,10.8,Economy,Some college,4,0,1,3,f,2,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1
43,Unmarried,12,35,$25 - $49,17.400000000000002,Standard,High school degree,9,0,2,3,m,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1
24,Married,4,15,Under $25,7.4,Economy,High school degree,2,0,1,2,m,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
65,Married,18,82,$75+,41.5,Luxury,High school degree,23,0,3,4,m,2,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1
41,Unmarried,19,29,$25 - $49,14.2,Economy,High school degree,2,0,1,4,m,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
36,Unmarried,17,18,Under $25,9,Economy,College degree,4,0,1,3,f,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1
35,Married,5,31,$25 - $49,15.4,Standard,College degree,10,0,2,3,m,6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
28,Unmarried,0,25,$25 - $49,13.1,Economy,Did not complete high school,7,0,2,2,f,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
65,Unmarried,16,69,$50 - $74,34.7,Luxury,Did not complete high school,25,0,3,5,f,1,0,0,1,0,NA,1,1,1,1,1,0,1,0,1,1
28,Unmarried,3,35,$25 - $49,17.5,Standard,High school degree,5,0,2,1,f,3,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1
47,Unmarried,3,165,$75+,83.60000000000001,Luxury,Post-undergraduate degree,10,0,2,4,f,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
44,Unmarried,1,109,$75+,54.8,Luxury,Some college,17,0,3,2,m,3,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0
42,Married,21,30,$25 - $49,15.2,Standard,Some college,3,0,1,5,m,2,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1
49,Married,11,43,$25 - $49,21,Standard,College degree,3,0,1,4,f,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
54,Married,14,44,$25 - $49,21.9,Standard,High school degree,6,0,2,2,m,2,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1
28,Unmarried,4,24,Under $25,12,Economy,High school degree,8,0,2,4,f,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1
55,Married,7,89,$75+,45.3,Luxury,High school degree,5,0,2,1,f,3,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0
26,Unmarried,6,65,$50 - $74,31.9,Luxury,Post-undergraduate degree,0,0,1,1,m,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1
38,Unmarried,11,126,$75+,63.2,Luxury,Some college,16,0,3,4,f,1,1,1,0,1,NA,0,1,1,1,1,1,1,1,0,1
29,Unmarried,5,48,$25 - $49,23.6,Standard,Some college,4,0,1,1,m,4,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
30,Married,10,20,Under $25,9.9,Economy,High school degree,1,0,1,2,f,4,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1
30,Married,0,33,$25 - $49,16.6,Standard,Post-undergraduate degree,3,0,1,3,f,4,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0
58,Unmarried,22,33,$25 - $49,16.2,Standard,High school degree,17,0,3,2,f,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1
47,Married,4,82,$75+,41.7,Luxury,Did not complete high school,23,0,3,2,m,2,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1
60,Unmarried,36,43,$25 - $49,21.200000000000003,Standard,Did not complete high school,22,0,3,5,f,2,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1
53,Unmarried,30,105,$75+,51.900000000000006,Luxury,Some college,23,0,3,5,m,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
38,Married,19,50,$50 - $74,24.5,Standard,High school degree,18,0,3,3,f,4,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
31,Married,3,49,$25 - $49,24,Standard,College degree,2,0,1,4,f,5,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
75,Unmarried,28,12,Under $25,5.800000000000001,Economy,Did not complete high school,23,1,3,5,f,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1
54,Unmarried,29,178,$75+,88.60000000000001,Luxury,High school degree,11,0,2,4,f,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1
41,Unmarried,19,65,$50 - $74,33.4,Luxury,High school degree,15,0,3,5,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
31,Unmarried,4,33,$25 - $49,16.400000000000002,Standard,Post-undergraduate degree,0,0,1,1,m,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1
45,Unmarried,8,174,$75+,86.2,Luxury,Some college,16,0,3,5,m,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1
24,Unmarried,0,22,Under $25,10.8,Economy,High school degree,1,0,1,3,f,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0
50,Married,13,244,$75+,74.4,Luxury,High school degree,27,0,3,4,m,2,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1
42,Unmarried,15,20,Under $25,10.2,Economy,College degree,3,0,1,2,f,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
22,Married,2,61,$50 - $74,29.6,Standard,College degree,0,0,1,2,f,4,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
29,Married,9,25,$25 - $49,12.5,Economy,High school degree,5,0,2,3,f,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
43,Unmarried,14,45,$25 - $49,21.6,Standard,Post-undergraduate degree,4,0,1,3,f,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1
31,Married,11,29,$25 - $49,14,Economy,Some college,0,0,1,1,m,4,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0
28,Unmarried,1,43,$25 - $49,20.8,Standard,Post-undergraduate degree,1,0,1,2,f,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1
28,Married,9,47,$25 - $49,23.9,Standard,Post-undergraduate degree,0,0,1,1,f,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
41,Married,8,118,$75+,58.900000000000006,Luxury,Post-undergraduate degree,10,0,2,3,f,5,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
52,Unmarried,19,75,$75+,37.9,Luxury,Did not complete high school,29,0,3,3,f,2,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1
45,Married,13,64,$50 - $74,31.200000000000003,Luxury,High school degree,23,0,3,3,m,3,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
36,Unmarried,12,51,$50 - $74,25.700000000000003,Standard,High school degree,13,0,2,2,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
25,Married,2,20,Under $25,10,Economy,Did not complete high school,0,0,1,2,f,7,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
34,Married,15,33,$25 - $49,16.900000000000002,Standard,High school degree,4,0,1,2,m,2,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
20,Married,1,30,$25 - $49,15.1,Standard,Some college,0,0,1,3,m,4,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
31,Married,4,30,$25 - $49,15.2,Standard,High school degree,7,0,2,2,f,2,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1
35,Married,16,48,$25 - $49,24.200000000000003,Standard,College degree,10,0,2,4,m,4,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
21,Married,0,18,Under $25,9,Economy,Some college,0,0,1,2,f,4,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1
42,Unmarried,5,46,$25 - $49,23.6,Standard,Did not complete high school,12,0,2,5,m,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
33,Unmarried,0,32,$25 - $49,16.1,Standard,High school degree,1,0,1,1,f,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0
40,Unmarried,16,114,$75+,57.5,Luxury,Some college,7,0,2,5,m,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
47,Married,2,58,$50 - $74,28.6,Standard,Some college,24,0,3,2,m,4,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1
65,Married,21,323,$75+,76.3,Luxury,Did not complete high school,49,0,3,4,f,3,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1
34,Unmarried,10,24,Under $25,11.3,Economy,Some college,2,0,1,1,m,1,0,1,0,0,NA,0,0,1,1,1,0,0,0,0,1
26,Married,0,31,$25 - $49,15.1,Standard,Did not complete high school,9,0,2,4,m,6,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1
61,Married,26,23,Under $25,11.6,Economy,High school degree,0,0,1,4,f,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
42,Married,3,93,$75+,45.8,Luxury,Did not complete high school,21,0,3,4,m,5,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1
59,Unmarried,36,46,$25 - $49,22.700000000000003,Standard,Some college,15,0,3,3,m,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1
36,Unmarried,4,34,$25 - $49,16.6,Standard,High school degree,0,0,1,2,m,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1
55,Unmarried,28,197,$75+,98.8,Luxury,High school degree,21,0,3,5,m,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1
41,Married,19,29,$25 - $49,14.1,Economy,Some college,2,0,1,4,f,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
55,Unmarried,9,110,$75+,56.400000000000006,Luxury,College degree,16,0,3,4,m,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1
59,Married,0,37,$25 - $49,18.4,Standard,Did not complete high school,14,0,2,2,m,4,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1
51,Unmarried,27,107,$75+,53.1,Luxury,High school degree,11,0,2,4,f,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
27,Married,2,66,$50 - $74,33.2,Luxury,College degree,1,0,1,4,m,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
57,Married,13,148,$75+,75.8,Luxury,High school degree,26,0,3,3,m,3,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1
58,Married,22,41,$25 - $49,20.5,Standard,High school degree,2,0,1,2,m,2,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1
40,Unmarried,6,25,$25 - $49,12.1,Economy,High school degree,0,0,1,3,f,3,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1
32,Married,7,37,$25 - $49,18.5,Standard,College degree,6,0,2,4,f,2,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
29,Unmarried,7,57,$50 - $74,29,Standard,Post-undergraduate degree,2,0,1,2,f,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
47,Unmarried,8,36,$25 - $49,17.6,Standard,Some college,13,0,2,5,m,4,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1
48,Unmarried,19,151,$75+,75.5,Luxury,Did not complete high school,22,0,3,3,m,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1
54,Married,12,65,$50 - $74,32,Luxury,College degree,2,0,1,1,m,3,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
42,Married,10,63,$50 - $74,31.700000000000003,Luxury,High school degree,10,0,2,2,m,5,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1
38,Married,7,70,$50 - $74,34.1,Luxury,High school degree,15,0,3,3,f,2,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1
52,Unmarried,17,39,$25 - $49,19.5,Standard,High school degree,8,0,2,5,m,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1
56,Unmarried,37,54,$50 - $74,26.6,Standard,Some college,8,0,2,5,m,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
19,Unmarried,0,27,$25 - $49,13.7,Economy,High school degree,0,0,1,1,m,2,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1
65,Married,9,79,$75+,38.8,Luxury,Did not complete high school,19,0,3,3,f,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1
29,Unmarried,6,48,$25 - $49,25,Standard,High school degree,9,0,2,5,m,3,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
30,Married,10,23,Under $25,11.3,Economy,Some college,6,0,2,2,f,2,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1
41,Married,10,62,$50 - $74,30.8,Luxury,Some college,7,0,2,3,m,2,1,1,1,0,NA,1,0,1,1,1,1,1,1,1,1
52,Married,18,134,$75+,68.9,Luxury,High school degree,33,0,3,4,f,2,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1
59,Unmarried,2,31,$25 - $49,15.4,Standard,Did not complete high school,9,0,2,5,f,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
29,Unmarried,6,24,Under $25,11.7,Economy,High school degree,8,0,2,5,m,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0
51,Unmarried,14,42,$25 - $49,20.6,Standard,College degree,7,0,2,2,m,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1
42,Unmarried,1,24,Under $25,11.8,Economy,High school degree,2,0,1,2,f,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
48,Unmarried,14,126,$75+,62.7,Luxury,High school degree,28,0,3,4,f,1,1,1,1,1,NA,1,1,1,1,1,0,1,1,1,1
51,Unmarried,25,97,$75+,48.3,Luxury,High school degree,28,0,3,3,m,3,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1
50,Unmarried,5,31,$25 - $49,15.6,Standard,Did not complete high school,1,0,1,5,m,2,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1
29,Unmarried,0,31,$25 - $49,15.1,Standard,High school degree,6,0,2,2,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
46,Married,2,112,$75+,54.6,Luxury,Did not complete high school,26,0,3,4,m,4,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1
36,Unmarried,16,197,$75+,98.2,Luxury,College degree,13,0,2,4,f,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1
58,Married,5,79,$75+,39.6,Luxury,High school degree,27,0,3,5,f,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
50,Married,13,44,$25 - $49,22.6,Standard,High school degree,5,0,2,3,m,5,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
32,Married,13,36,$25 - $49,17.900000000000002,Standard,Post-undergraduate degree,2,0,1,1,m,4,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1
39,Married,10,18,Under $25,8.8,Economy,High school degree,6,0,2,3,m,4,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
52,Unmarried,33,98,$75+,47.2,Luxury,Some college,25,0,3,5,m,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1
32,Married,12,18,Under $25,9,Economy,High school degree,4,0,1,1,m,3,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1
44,Unmarried,1,121,$75+,61,Luxury,Some college,13,0,2,5,m,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0
37,Unmarried,7,26,$25 - $49,13,Economy,Some college,9,0,2,5,m,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1
35,Unmarried,11,44,$25 - $49,22.700000000000003,Standard,Did not complete high school,13,0,2,2,f,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
35,Married,11,48,$25 - $49,24,Standard,College degree,10,0,2,2,f,3,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1
46,Married,6,191,$75+,95.5,Luxury,High school degree,18,0,3,5,f,4,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1
63,Unmarried,31,103,$75+,51.400000000000006,Luxury,Some college,17,0,3,4,m,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1
42,Unmarried,23,28,$25 - $49,14.1,Economy,High school degree,4,0,1,2,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
24,Unmarried,0,21,Under $25,10.6,Economy,High school degree,3,0,1,2,f,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1
34,Unmarried,4,38,$25 - $49,18.9,Standard,Did not complete high school,17,0,3,2,m,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0
36,Unmarried,14,23,Under $25,11.2,Economy,Did not complete high school,5,0,2,3,f,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
39,Married,10,56,$50 - $74,27.9,Standard,Some college,6,0,2,1,m,3,1,1,0,0,NA,1,1,1,1,1,0,1,1,1,0
49,Unmarried,30,98,$75+,49.6,Luxury,Did not complete high school,22,0,3,3,f,3,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1
46,Married,8,65,$50 - $74,32.1,Luxury,Did not complete high school,17,0,3,5,m,2,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1
53,Unmarried,5,192,$75+,94.8,Luxury,Did not complete high school,27,0,3,3,f,2,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
49,Married,22,24,Under $25,12,Economy,College degree,0,0,1,1,f,3,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0
55,Married,18,173,$75+,86.4,Luxury,Some college,31,0,3,3,m,4,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1
25,Unmarried,1,30,$25 - $49,14.4,Economy,High school degree,3,0,1,4,m,2,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
29,Married,0,29,$25 - $49,14.7,Economy,Did not complete high school,5,0,2,2,f,2,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1
49,Married,12,28,$25 - $49,14.7,Economy,High school degree,6,0,2,5,m,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
47,Married,6,37,$25 - $49,18.6,Standard,Did not complete high school,6,0,2,3,f,2,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
53,Unmarried,9,125,$75+,63.6,Luxury,Some college,24,0,3,5,m,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1
38,Unmarried,12,49,$25 - $49,24.6,Standard,High school degree,11,0,2,5,m,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1
47,Married,2,158,$75+,79,Luxury,High school degree,25,0,3,3,m,2,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1
26,Married,2,29,$25 - $49,14.7,Economy,College degree,0,0,1,2,f,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
57,Married,20,282,$75+,69.1,Luxury,Some college,22,0,3,3,f,3,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1
24,Married,0,78,$75+,38.5,Luxury,College degree,0,0,1,4,m,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
25,Unmarried,3,32,$25 - $49,15.8,Standard,Did not complete high school,8,0,2,1,m,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
54,Married,14,177,$75+,87.60000000000001,Luxury,Did not complete high school,32,0,3,5,m,3,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
62,Unmarried,17,272,$75+,69.1,Luxury,Some college,33,0,3,5,f,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1
56,Married,30,26,$25 - $49,13.1,Economy,College degree,3,0,1,1,m,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
26,Married,3,25,$25 - $49,12.9,Economy,Did not complete high school,3,0,1,4,f,3,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1
26,Married,1,15,Under $25,7.4,Economy,Did not complete high school,0,0,1,1,f,5,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1
40,Married,8,68,$50 - $74,34.2,Luxury,Did not complete high school,17,0,3,2,f,2,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1
36,Married,12,41,$25 - $49,20.6,Standard,College degree,6,0,2,2,m,7,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
42,Married,5,67,$50 - $74,33.2,Luxury,High school degree,2,0,1,1,f,2,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1
34,Married,13,45,$25 - $49,23.200000000000003,Standard,High school degree,4,0,1,2,m,3,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1
48,Married,22,44,$25 - $49,23.1,Standard,Some college,17,0,3,2,f,2,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1
29,Married,9,136,$75+,67.60000000000001,Luxury,Some college,8,0,2,5,f,2,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
36,Married,2,73,$50 - $74,37.3,Luxury,College degree,5,0,2,2,f,6,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1
58,Married,28,73,$50 - $74,36.8,Luxury,Some college,10,0,2,3,f,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
42,Unmarried,18,124,$75+,61.900000000000006,Luxury,Some college,17,0,3,5,m,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1
57,Unmarried,3,80,$75+,40.400000000000006,Luxury,College degree,20,0,3,2,f,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1
31,Married,11,68,$50 - $74,34.1,Luxury,High school degree,6,0,2,3,m,3,0,0,0,0,NA,0,0,1,1,1,0,0,0,1,1
41,Unmarried,9,36,$25 - $49,17.7,Standard,Did not complete high school,7,0,2,2,m,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1
38,Married,14,76,$75+,38.400000000000006,Luxury,College degree,8,0,2,4,m,4,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1
21,Married,1,27,$25 - $49,12.8,Economy,Some college,0,0,1,2,f,4,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1
31,Married,5,44,$25 - $49,21.6,Standard,High school degree,11,0,2,1,f,5,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1
30,Unmarried,0,38,$25 - $49,18.8,Standard,Some college,6,0,2,3,m,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1
44,Married,23,44,$25 - $49,21.6,Standard,Did not complete high school,15,0,3,3,f,3,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1
31,Unmarried,5,18,Under $25,9.1,Economy,Did not complete high school,0,0,1,2,f,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
26,Married,1,18,Under $25,8.9,Economy,College degree,1,0,1,5,m,2,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1
51,Married,3,30,$25 - $49,14.5,Economy,High school degree,12,0,2,3,f,3,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1
34,Married,13,63,$50 - $74,32,Luxury,College degree,8,0,2,5,m,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
52,Married,8,34,$25 - $49,17.3,Standard,High school degree,5,0,2,3,f,4,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
28,Unmarried,5,28,$25 - $49,13.6,Economy,High school degree,0,0,1,1,m,2,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1
54,Unmarried,21,51,$50 - $74,25.5,Standard,Some college,2,0,1,3,m,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
43,Married,9,105,$75+,51.6,Luxury,Did not complete high school,24,0,3,5,m,6,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1
30,Married,9,29,$25 - $49,14,Economy,College degree,2,0,1,4,f,2,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1
44,Unmarried,2,44,$25 - $49,21.8,Standard,Did not complete high school,4,0,1,1,f,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1
39,Unmarried,9,55,$50 - $74,27.1,Standard,Post-undergraduate degree,12,0,2,3,f,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1
50,Unmarried,9,39,$25 - $49,19.1,Standard,Did not complete high school,1,0,1,1,f,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
48,Unmarried,5,90,$75+,45.1,Luxury,Did not complete high school,21,0,3,5,f,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1
43,Married,16,45,$25 - $49,21.5,Standard,Some college,4,0,1,4,m,2,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1
41,Married,11,92,$75+,44.7,Luxury,College degree,16,0,3,2,m,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1
45,Married,0,23,Under $25,11.6,Economy,Did not complete high school,8,0,2,4,m,5,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1
37,Unmarried,1,25,$25 - $49,12.4,Economy,High school degree,9,0,2,3,f,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1
56,Married,17,62,$50 - $74,30.9,Luxury,Did not complete high school,10,0,2,1,f,2,0,0,1,0,NA,0,1,1,1,1,0,0,0,0,0
29,Unmarried,1,31,$25 - $49,15.2,Standard,High school degree,5,0,2,1,m,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
54,Married,28,22,Under $25,10.7,Economy,Some college,1,0,1,1,m,5,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1
40,Married,14,86,$75+,43.900000000000006,Luxury,College degree,15,0,3,4,m,4,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1
48,Married,20,42,$25 - $49,20.8,Standard,High school degree,3,0,1,5,m,5,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1
50,Unmarried,10,111,$75+,56,Luxury,Did not complete high school,22,0,3,3,m,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1
22,Unmarried,3,16,Under $25,7.9,Economy,High school degree,3,0,1,3,f,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
26,Married,4,74,$50 - $74,37.3,Luxury,Post-undergraduate degree,0,0,1,1,m,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
44,Married,4,77,$75+,38.6,Luxury,High school degree,14,0,2,5,f,3,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
30,Married,10,24,Under $25,13,Economy,Post-undergraduate degree,1,0,1,2,f,5,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
